,6,2015,BT,"111,000 ",Each, 1 ,"111,000 "," 8,880 "
,6,2015,BT,"111,000 ",Vial, 1 ,"111,000 "," 79,920 "
,6,2015,CF,"4,500 ",Ampoule, 1 ,"4,500 "," 4,725 "
,6,2015,CF,"36,400 ",Each, 1 ,"36,400 "," 2,942 "
,6,2015,CF,"33,400 ",Vial, 1 ,"33,400 "," 24,048 "
,6,2015,CI,"412,000 ",Each, 1 ,"412,000 "," 412,000 "
,6,2015,CM,"10,000 ",Each, 1 ,"10,000 "," 10,000 "
,6,2015,CD,"129,000 ",Ampoule, 1 ,"129,000 "," 148,350 "
,6,2015,CD,"1,037,400 ",Each, 1 ,"1,037,400 "," 422,842 "
,6,2015,CD,"540,400 ",Vial, 1 ,"540,400 "," 392,320 "
,6,2015,CG,"116,000 ",Each, 1 ,"116,000 "," 9,280 "
,6,2015,CG,"116,000 ",Vial, 1 ,"116,000 "," 83,520 "
,6,2015,KM,"78,400 ",Ampoule, 1 ,"78,400 "," 91,660 "
,6,2015,KM,"68,400 ",Each, 1 ,"68,400 "," 6,156 "
,6,2015,CV,"64,200 ",Each, 1 ,"64,200 "," 5,136 "
,6,2015,CV,"72,975 ",Vial, 1 ,"72,975 "," 52,542 "
,6,2015,CR,"7,000 ",Ampoule, 1 ,"7,000 "," 5,950 "
,6,2015,CR,"7,000 ",Each, 1 ,"7,000 ", 630 
,6,2015,CU,"51,900 ",Ampoule, 1 ,"51,900 "," 59,685 "
,6,2015,DJ,"10,000 ",Each, 1 ,"10,000 "," 10,000 "
,6,2015,DJ,"30,000 ",Vial, 1 ,"30,000 "," 21,600 "
,6,2015,EC,"1,046,700 ",Each, 1 ,"1,046,700 "," 2,878,425 "
,6,2015,ER,"100,000 ",Each, 1 ,"100,000 "," 8,000 "
,6,2015,ER,"100,000 ",Vial, 1 ,"100,000 "," 72,000 "
,6,2015,FJ,"10,000 ",Each, 1 ,"10,000 ", 800 
,6,2015,FJ,"10,000 ",Vial, 1 ,"10,000 "," 7,200 "
,6,2015,GA,"9,600 ",Each, 1 ,"9,600 ", 768 
,6,2015,GA,"9,600 ",Vial, 1 ,"9,600 "," 6,912 "
,6,2015,GB,"201,000 ",Each, 1 ,"201,000 "," 16,080 "
,6,2015,GB,"201,000 ",Vial, 1 ,"201,000 "," 144,720 "
,6,2015,GH,"373,200 ",Ampoule, 1 ,"373,200 "," 317,220 "
,6,2015,GH,"1,095,600 ",Each, 1 ,"1,095,600 "," 91,380 "
,6,2015,GH,"722,400 ",Vial, 1 ,"722,400 "," 520,128 "
,6,2015,GN,"70,000 ",Each, 1 ,"70,000 "," 5,600 "
,6,2015,GN,"70,000 ",Vial, 1 ,"70,000 "," 50,400 "
,6,2015,GM,"65,000 ",Ampoule, 1 ,"65,000 "," 59,750 "
,6,2015,GW,"2,500 ",Ampoule, 1 ,"2,500 "," 2,875 "
,6,2015,GW,"32,500 ",Each, 1 ,"32,500 "," 7,225 "
,6,2015,GW,"25,000 ",Vial, 1 ,"25,000 "," 18,000 "
,6,2015,GT,"795,000 ",Ampoule, 1 ,"795,000 "," 816,750 "
,6,2015,GT,"1,335,025 ",Vial, 1 ,"1,335,025 "," 1,075,218 "
,6,2015,HN,"2,187,000 ",Each, 1 ,"2,187,000 "," 174,960 "
,6,2015,HN,"2,266,000 ",Vial, 1 ,"2,266,000 "," 1,862,500 "
,6,2015,HT,"421,400 ",Each, 1 ,"421,400 "," 33,712 "
,6,2015,HT,"421,400 ",Vial, 1 ,"421,400 "," 303,408 "
,6,2015,JM,"282,000 ",Each, 1 ,"282,000 "," 22,560 "
,6,2015,JM,"282,000 ",Vial, 1 ,"282,000 "," 282,000 "
,6,2015,KE,"5,000 ",Ampoule, 1 ,"5,000 "," 5,750 "
,6,2015,KE,"48,000 ",Each, 1 ,"48,000 "," 3,890 "
